Date,Open,High,Low,Close,Adj Close,Volume
2019-06-14,8189.617676,8304.157227,8189.617676,8218.252930,7896.790527,3926799
2019-06-17,8218.252930,8275.522461,8189.617676,8218.252930,7896.790527,3252927
2019-06-18,8218.252930,8304.157227,8218.252930,8275.522461,7951.819824,2686272
2019-06-19,8275.522461,8332.792969,8246.887695,8275.522461,7951.819824,1767854
2019-06-20,8275.522461,8475.967773,8246.887695,8475.967773,8144.424805,5016225
2019-06-21,8475.967773,8590.507813,8418.698242,8447.333008,8116.910156,2886992
2019-06-24,8447.333008,8504.602539,8418.698242,8447.333008,8116.910156,4963243
2019-06-25,8447.333008,8475.967773,8304.157227,8361.427734,8034.364746,5800480
2019-06-26,8304.157227,8361.427734,8304.157227,8304.157227,7979.334473,1360855
2019-06-27,8304.157227,8332.792969,8189.617676,8189.617676,7869.275391,3399765
2019-06-28,8189.617676,8275.522461,8160.982422,8275.522461,7951.819824,2790775
2019-07-01,8418.698242,8418.698242,8304.157227,8361.427734,8034.364746,2314799
2019-07-02,8361.427734,8361.427734,8275.522461,8275.522461,7951.819824,1356497
2019-07-03,8304.157227,8332.792969,8218.252930,8246.887695,7924.305176,2247497
2019-07-04,8275.522461,8390.062500,8275.522461,8361.427734,8034.364746,3232977
2019-07-05,8390.062500,8418.698242,8332.792969,8361.427734,8034.364746,2793504
2019-07-08,8361.427734,8418.698242,8275.522461,8304.157227,7979.334473,1497047
2019-07-09,8304.157227,8533.238281,8304.157227,8533.238281,8199.455078,9704748
2019-07-10,8533.238281,8590.507813,8475.967773,8475.967773,8144.424805,3916161
2019-07-11,8475.967773,8705.047852,8475.967773,8647.778320,8309.514648,7273856
2019-07-12,8676.413086,8705.047852,8590.507813,8619.142578,8281.999023,3101740
2019-07-15,8619.142578,8647.778320,8561.873047,8590.507813,8254.484375,3259386
2019-07-16,8590.507813,8705.047852,8590.507813,8647.778320,8309.514648,4177614
2019-07-17,8647.778320,8848.223633,8647.778320,8790.953125,8447.088867,8761498
2019-07-18,8705.047852,8819.587891,8647.778320,8819.587891,8474.603516,5593051
2019-07-19,9163.208008,9163.208008,8819.587891,8934.127930,8584.663086,10050619
2019-07-22,9821.814453,9821.814453,8790.953125,8876.858398,8529.633789,6646397
2019-07-23,8876.858398,8905.493164,8790.953125,8819.587891,8474.603516,6898763
2019-07-24,8819.587891,8905.493164,8676.413086,8790.953125,8447.088867,14007974
2019-07-25,8859.676758,8971.353516,8822.451172,8822.451172,8477.355469,5689054
2019-07-26,8859.676758,8859.676758,8673.549805,8710.775391,8370.047852,2853148
2019-07-29,8636.324219,8710.775391,8524.647461,8561.873047,8226.969727,3657905
2019-07-30,8487.421875,8673.549805,8487.421875,8524.647461,8191.200195,3492506
2019-07-31,8599.098633,8599.098633,8450.196289,8487.421875,8155.430664,2400807
2019-08-01,8450.196289,8561.873047,8338.519531,8375.745117,8048.122070,5112218
2019-08-02,8375.745117,8412.970703,8189.617676,8301.293945,7976.583496,4767044
2019-08-05,8301.293945,8301.293945,8115.166504,8189.617676,7869.275391,6820218
2019-08-06,7631.234375,8152.392090,7631.234375,8077.940918,7761.966797,4891358
2019-08-07,8115.166504,8189.617676,8040.715332,8040.715332,7726.197266,2771408
2019-08-08,7668.459961,8189.617676,7445.106934,8189.617676,7869.275391,2866115
2019-08-09,7966.264160,8301.293945,7966.264160,8152.392090,7833.505859,3813577
2019-08-12,8189.617676,8189.617676,8115.166504,8189.617676,7869.275391,1553773
2019-08-13,8152.392090,8189.617676,8040.715332,8152.392090,7833.505859,1543902
2019-08-14,8189.617676,8264.068359,8077.940918,8077.940918,7761.966797,2436256
2019-08-15,8077.940918,8077.940918,7929.039063,8077.940918,7761.966797,3949735
2019-08-16,8152.392090,8226.842773,8003.489746,8152.392090,7833.505859,4126520
2019-08-19,8189.617676,8301.293945,8152.392090,8189.617676,7869.275391,3250401
2019-08-20,8226.842773,8301.293945,8226.842773,8264.068359,7940.813965,3542970
2019-08-21,8264.068359,8338.519531,8226.842773,8301.293945,7976.583496,7498152
2019-08-22,8375.745117,8487.421875,8338.519531,8450.196289,8119.661133,4441196
2019-08-23,8450.196289,8487.421875,8338.519531,8412.970703,8083.891602,2190241
2019-08-26,8375.745117,8375.745117,8226.842773,8375.745117,8048.122070,2765376
2019-08-27,8338.519531,8412.970703,8301.293945,8375.745117,8048.122070,2729567
2019-08-28,8338.519531,8375.745117,8264.068359,8264.068359,7940.813965,1378689
2019-08-29,8301.293945,8338.519531,8189.617676,8226.842773,7905.044434,1710920
2019-08-30,8301.293945,8375.745117,8226.842773,8264.068359,7940.813965,1638685
2019-09-02,null,null,null,null,null,null
2019-09-03,8264.068359,8338.519531,8152.392090,8226.842773,7905.044434,1302590
2019-09-04,8226.842773,8226.842773,8115.166504,8189.617676,7869.275391,981368
2019-09-05,8226.842773,8226.842773,8152.392090,8189.617676,7869.275391,1679832
2019-09-06,8189.617676,8226.842773,8077.940918,8152.392090,7833.505859,1898323
2019-09-09,8115.166504,8189.617676,8077.940918,8152.392090,7833.505859,1006057
2019-09-10,8152.392090,8152.392090,8040.715332,8077.940918,7761.966797,10409281
2019-09-11,8077.940918,8115.166504,8040.715332,8115.166504,7797.736328,9459339
2019-09-12,8152.392090,8264.068359,8115.166504,8264.068359,7940.813965,22143797
2019-09-13,8301.293945,8412.970703,8226.842773,8412.970703,8083.891602,3559565
2019-09-16,8412.970703,8450.196289,8301.293945,8338.519531,8012.352539,3490912
2019-09-17,8338.519531,8338.519531,8226.842773,8301.293945,7976.583496,14204624
2019-09-18,8301.293945,8412.970703,8264.068359,8338.519531,8012.352539,4143329
2019-09-19,8338.519531,8636.324219,8301.293945,8599.098633,8262.739258,9312783
2019-09-20,8748.000977,9455.286133,8599.098633,8636.324219,8298.508789,6910355
2019-09-23,8636.324219,8785.226563,8599.098633,8673.549805,8334.278320,7731873
2019-09-24,8673.549805,8710.775391,8599.098633,8636.324219,8298.508789,3572272
2019-09-25,8599.098633,8636.324219,8524.647461,8561.873047,8226.969727,4090739
2019-09-26,8561.873047,8673.549805,8524.647461,8673.549805,8334.278320,6233883
2019-09-27,9306.383789,9306.383789,8636.324219,8636.324219,8298.508789,5812553
2019-09-30,8673.549805,8785.226563,8636.324219,8710.775391,8370.047852,6189418
2019-10-01,8710.775391,8822.451172,8673.549805,8822.451172,8477.355469,4997821
2019-10-02,8748.000977,8859.676758,8748.000977,8785.226563,8441.586914,5802793
2019-10-03,8748.000977,8785.226563,8673.549805,8785.226563,8441.586914,4988581
2019-10-04,8785.226563,8859.676758,8748.000977,8785.226563,8441.586914,4250749
2019-10-07,8785.226563,8785.226563,8636.324219,8636.324219,8298.508789,5500501
2019-10-08,8636.324219,8710.775391,8599.098633,8673.549805,8334.278320,3115374
2019-10-09,8710.775391,8822.451172,8673.549805,8822.451172,8477.355469,5092351
2019-10-10,8822.451172,9045.804688,8822.451172,8934.127930,8584.663086,13048606
2019-10-11,8934.127930,9008.579102,8896.902344,8934.127930,8584.663086,4849022
2019-10-14,8934.127930,9120.255859,8934.127930,9120.255859,8763.510742,9989678
2019-10-15,9120.255859,9157.481445,9045.804688,9083.030273,8727.741211,9250838
2019-10-16,9120.255859,9157.481445,9083.030273,9083.030273,8727.741211,5571017
2019-10-17,9045.804688,9083.030273,8971.353516,9083.030273,8727.741211,5146273
2019-10-18,9120.255859,9120.255859,8934.127930,8971.353516,8620.432617,5012377
2019-10-21,8934.127930,9008.579102,8710.775391,8710.775391,8370.047852,7487300
2019-10-22,8710.775391,8748.000977,8673.549805,8748.000977,8405.817383,4581133
2019-10-23,8748.000977,8822.451172,8748.000977,8748.000977,8405.817383,2905757
2019-10-24,8785.226563,8785.226563,8710.775391,8785.226563,8441.586914,2474843
2019-10-25,8785.226563,8785.226563,8710.775391,8785.226563,8441.586914,2969917
2019-10-28,8785.226563,8896.902344,8785.226563,8822.451172,8477.355469,3331999
2019-10-29,8859.676758,8896.902344,8785.226563,8822.451172,8477.355469,4573140
2019-10-30,8859.676758,9083.030273,8785.226563,9045.804688,8691.971680,183214561
2019-10-31,9045.804688,9083.030273,8971.353516,8971.353516,8620.432617,3876830
2019-11-01,8822.451172,9045.804688,8822.451172,9008.579102,8656.202148,5123975
2019-11-04,9008.579102,9194.707031,9008.579102,9157.481445,8799.280273,10663079
2019-11-05,9194.707031,9269.158203,9157.481445,9157.481445,8799.280273,9673280
2019-11-06,9231.932617,9231.932617,9120.255859,9157.481445,8799.280273,6735260
2019-11-07,9157.481445,9194.707031,9120.255859,9157.481445,8799.280273,5736648
2019-11-08,9269.158203,9343.609375,9157.481445,9231.932617,8870.819336,10534633
2019-11-11,9231.932617,9269.158203,9194.707031,9194.707031,8835.049805,4700796
2019-11-12,9194.707031,9194.707031,9120.255859,9194.707031,8835.049805,4257811
2019-11-13,9194.707031,9418.060547,9194.707031,9306.383789,8942.358398,9604590
2019-11-14,9306.383789,9343.609375,9120.255859,9120.255859,8763.510742,6155247
2019-11-15,9083.030273,9157.481445,9083.030273,9083.030273,8727.741211,4572777
2019-11-18,9083.030273,9120.255859,8934.127930,8971.353516,8620.432617,7425972
2019-11-19,8971.353516,9008.579102,8934.127930,9008.579102,8656.202148,3756884
2019-11-20,9045.804688,9045.804688,8896.902344,8896.902344,8548.894531,4050202
2019-11-21,8189.617676,8971.353516,8189.617676,8934.127930,8584.663086,4788418
2019-11-22,8934.127930,8934.127930,8599.098633,8636.324219,8298.508789,9250643
2019-11-25,8673.549805,8785.226563,8636.324219,8710.775391,8370.047852,5236275
2019-11-26,8748.000977,8822.451172,8748.000977,8785.226563,8441.586914,1552609
2019-11-27,8785.226563,8822.451172,8636.324219,8636.324219,8298.508789,2559799
2019-11-28,8673.549805,8673.549805,8487.421875,8524.647461,8191.200195,4803819
2019-11-29,8524.647461,8599.098633,8487.421875,8599.098633,8262.739258,2204647
2019-12-02,8599.098633,8636.324219,8375.745117,8412.970703,8083.891602,4407210
2019-12-03,8450.196289,8524.647461,8338.519531,8412.970703,8083.891602,3820194
2019-12-04,8450.196289,8599.098633,8375.745117,8599.098633,8262.739258,3532318
2019-12-05,8636.324219,8636.324219,8524.647461,8561.873047,8226.969727,3740122
2019-12-06,8561.873047,8599.098633,8524.647461,8561.873047,8226.969727,1877100
2019-12-09,8561.873047,8561.873047,8450.196289,8524.647461,8191.200195,2187811
2019-12-10,8524.647461,8561.873047,8412.970703,8487.421875,8155.430664,1541678
2019-12-11,8487.421875,8524.647461,8412.970703,8524.647461,8191.200195,2110535
2019-12-12,8524.647461,8599.098633,8524.647461,8561.873047,8226.969727,2166097
2019-12-13,8561.873047,8673.549805,8561.873047,8636.324219,8298.508789,3924559
2019-12-16,8636.324219,8636.324219,8561.873047,8561.873047,8226.969727,2557145
2019-12-17,8561.873047,8561.873047,8487.421875,8487.421875,8155.430664,8306941
2019-12-18,8450.196289,8487.421875,8375.745117,8375.745117,8048.122070,5192112
2019-12-19,8412.970703,8412.970703,8338.519531,8375.745117,8048.122070,1733797
2019-12-20,8412.970703,8450.196289,8375.745117,8450.196289,8119.661133,8516364
2019-12-23,8450.196289,8561.873047,8450.196289,8487.421875,8155.430664,6678446
2019-12-24,8524.647461,8524.647461,8450.196289,8450.196289,8119.661133,2528794
2019-12-25,8487.421875,8524.647461,8412.970703,8524.647461,8191.200195,3495799
2019-12-26,8487.421875,8487.421875,8412.970703,8412.970703,8083.891602,5367777
2019-12-27,8412.970703,8450.196289,8375.745117,8450.196289,8119.661133,2434514
2019-12-30,8450.196289,8524.647461,8412.970703,8450.196289,8119.661133,3674658
2019-12-31,8450.196289,8524.647461,8375.745117,8487.421875,8155.430664,4848127
2020-01-01,null,null,null,null,null,null
2020-01-02,8487.421875,8561.873047,8450.196289,8561.873047,8226.969727,3124489
2020-01-03,8561.873047,8636.324219,8524.647461,8561.873047,8226.969727,2835786
2020-01-06,8561.873047,8561.873047,8375.745117,8375.745117,8048.122070,3454842
2020-01-07,8375.745117,8450.196289,8375.745117,8375.745117,8048.122070,2823151
2020-01-08,8375.745117,8375.745117,8189.617676,8226.842773,7905.044434,6191815
2020-01-09,8264.068359,8412.970703,8264.068359,8338.519531,8012.352539,3820649
2020-01-10,8375.745117,8599.098633,8375.745117,8450.196289,8119.661133,6370707
2020-01-13,8524.647461,8524.647461,8450.196289,8524.647461,8191.200195,4092234
2020-01-14,8524.647461,8748.000977,8524.647461,8748.000977,8405.817383,7661357
2020-01-15,8748.000977,8748.000977,8636.324219,8673.549805,8334.278320,3112531
2020-01-16,8673.549805,8934.127930,8673.549805,8896.902344,8548.894531,7601707
2020-01-17,8934.127930,8971.353516,8822.451172,8859.676758,8513.125000,7659440
2020-01-20,8859.676758,9194.707031,8859.676758,9045.804688,8691.971680,11936370
2020-01-21,9120.255859,9194.707031,9045.804688,9120.255859,8763.510742,4837579
2020-01-22,9157.481445,9157.481445,9045.804688,9120.255859,8763.510742,4565087
2020-01-23,null,null,null,null,null,null
2020-01-24,null,null,null,null,null,null
2020-01-27,null,null,null,null,null,null
2020-01-28,null,null,null,null,null,null
2020-01-29,null,null,null,null,null,null
2020-01-30,9008.579102,9045.804688,8636.324219,8785.226563,8441.586914,11417152
2020-01-31,8748.000977,8859.676758,8524.647461,8561.873047,8226.969727,11398796
2020-02-03,8301.293945,8561.873047,8077.940918,8412.970703,8083.891602,11930479
2020-02-04,8524.647461,8636.324219,8375.745117,8636.324219,8298.508789,6439558
2020-02-05,8710.775391,8748.000977,8524.647461,8561.873047,8226.969727,12254624
2020-02-06,8599.098633,8934.127930,8561.873047,8934.127930,8584.663086,8042812
2020-02-07,8934.127930,8971.353516,8785.226563,8859.676758,8513.125000,5392479
2020-02-10,8859.676758,8896.902344,8710.775391,8785.226563,8441.586914,9194667
2020-02-11,8785.226563,8859.676758,8748.000977,8822.451172,8477.355469,5002183
2020-02-12,8859.676758,9566.961914,8859.676758,9529.736328,9156.974609,29607067
2020-02-13,9529.736328,9566.961914,9343.609375,9492.511719,9121.206055,17389823
2020-02-14,9492.511719,9976.443359,9492.511719,9827.541016,9443.129883,21539326
2020-02-17,9790.315430,9939.217773,9678.638672,9827.541016,9443.129883,10999333
2020-02-18,9827.541016,10088.120117,9790.315430,9901.992188,9514.668945,56242951
2020-02-19,9864.766602,9939.217773,9641.413086,9790.315430,9407.360352,13678696
2020-02-20,9790.315430,10050.894531,9715.864258,9827.541016,9443.129883,15523528
2020-02-21,9269.158203,9901.992188,9269.158203,9566.961914,9192.744141,17015475
2020-02-24,9492.511719,9529.736328,8859.676758,8934.127930,8584.663086,27811930
2020-02-25,8748.000977,9343.609375,8599.098633,9343.609375,8978.127930,30838669
2020-02-26,9306.383789,9343.609375,9045.804688,9157.481445,8799.280273,24336314
2020-02-27,9008.579102,9492.511719,9008.579102,9492.511719,9121.206055,14263836
2020-02-28,8561.873047,9418.060547,8561.873047,9380.834961,9013.897461,16813032
2020-03-02,9083.030273,9492.511719,9083.030273,9380.834961,9013.897461,10287398
2020-03-03,9529.736328,9641.413086,9418.060547,9529.736328,9156.974609,17097680
2020-03-04,9529.736328,9604.187500,9418.060547,9604.187500,9228.513672,13560248
2020-03-05,9678.638672,9827.541016,9455.286133,9529.736328,9156.974609,16107706
2020-03-06,9492.511719,9492.511719,9343.609375,9418.060547,9049.666992,10638497
2020-03-09,9194.707031,9194.707031,8561.873047,8673.549805,8334.278320,45146965
2020-03-10,8561.873047,9231.932617,8524.647461,9008.579102,8656.202148,20368880
2020-03-11,9045.804688,9083.030273,8561.873047,8710.775391,8370.047852,21615326
2020-03-12,8561.873047,8561.873047,8003.489746,8226.842773,7905.044434,29851254
2020-03-13,8003.489746,8375.745117,7631.234375,8189.617676,7869.275391,24647691
2020-03-16,8189.617676,8301.293945,7705.685547,7780.136719,7475.811523,12409079
2020-03-17,7742.911133,7966.264160,7482.332520,7854.587891,7547.350586,18195228
2020-03-18,7929.039063,8040.715332,7780.136719,7891.813477,7583.120117,13417515
2020-03-19,7817.362305,7929.039063,7705.685547,7854.587891,7547.350586,21984712
2020-03-20,8636.324219,8636.324219,7817.362305,7966.264160,7654.658203,14161412
2020-03-23,7891.813477,7966.264160,7184.528320,7184.528320,6903.500488,28002927
2020-03-24,7110.077148,7407.881348,7110.077148,7296.204590,7010.808594,15654168
2020-03-25,7445.106934,7742.911133,7445.106934,7631.234375,7332.733398,11632869
2020-03-26,7668.459961,7668.459961,7333.430176,7333.430176,7046.578125,9755475
2020-03-27,7333.430176,7482.332520,7258.979004,7333.430176,7046.578125,10693439
2020-03-30,7258.979004,7258.979004,6663.370605,6775.047363,6510.036621,15943617
2020-03-31,6775.047363,6998.400391,6477.243164,6626.145020,6366.958984,12765838
2020-04-01,5993.311035,7072.851563,5993.311035,6923.949219,6653.114258,11447054
2020-04-02,null,null,null,null,null,null
2020-04-03,6737.821777,7221.753906,6737.821777,7110.077148,6831.961914,14458816
2020-04-06,7221.753906,7742.911133,7110.077148,7668.459961,7368.502930,15465884
2020-04-07,7817.362305,7817.362305,7445.106934,7556.783691,7261.194824,12001492
2020-04-08,8301.293945,8301.293945,7333.430176,7519.558105,7225.425781,6263268
2020-04-09,8264.068359,8264.068359,7445.106934,7445.106934,7153.886719,10930574
2020-04-10,7072.851563,7519.558105,7072.851563,7370.655762,7082.347656,6762785
2020-04-13,6663.370605,7594.008789,6663.370605,7445.106934,7153.886719,5232406
2020-04-14,7445.106934,7519.558105,7333.430176,7445.106934,7153.886719,8508385
2020-04-15,7445.106934,7705.685547,7445.106934,7519.558105,7225.425781,9902444
2020-04-16,7519.558105,7594.008789,7482.332520,7594.008789,7296.963867,5091175
2020-04-17,7631.234375,7854.587891,7631.234375,7817.362305,7511.581055,12919601
2020-04-20,7891.813477,7891.813477,7668.459961,7705.685547,7404.272461,8231189
2020-04-21,7668.459961,7668.459961,7333.430176,7370.655762,7082.347656,16944905
2020-04-22,7370.655762,7594.008789,7221.753906,7594.008789,7296.963867,7466174
2020-04-23,7631.234375,7742.911133,7556.783691,7556.783691,7261.194824,5578432
2020-04-24,7519.558105,7594.008789,7445.106934,7556.783691,7261.194824,3478125
2020-04-27,7556.783691,7668.459961,7445.106934,7482.332520,7189.656250,5404528
2020-04-28,7482.332520,7594.008789,7445.106934,7556.783691,7261.194824,3349621
2020-04-29,7556.783691,7631.234375,7519.558105,7631.234375,7332.733398,3360773
2020-04-30,null,null,null,null,null,null
2020-05-01,null,null,null,null,null,null
2020-05-04,7631.234375,7631.234375,7482.332520,7556.783691,7261.194824,3475941
2020-05-05,7519.558105,7594.008789,7519.558105,7556.783691,7261.194824,3026872
2020-05-06,7594.008789,7891.813477,7519.558105,7742.911133,7440.041992,11962312
2020-05-07,7780.136719,7891.813477,7742.911133,7891.813477,7583.120117,9117388
2020-05-08,7929.039063,8152.392090,7817.362305,7966.264160,7654.658203,16176846
2020-05-11,8152.392090,8152.392090,7966.264160,8077.940918,7761.966797,11945698
2020-05-12,8077.940918,8189.617676,7966.264160,8115.166504,7797.736328,11189709
2020-05-13,8189.617676,8189.617676,8003.489746,8077.940918,7761.966797,19405763
2020-05-14,8077.940918,8115.166504,7966.264160,7966.264160,7654.658203,10362835
2020-05-15,8003.489746,8264.068359,7966.264160,8077.940918,7761.966797,18906125
2020-05-18,8152.392090,8152.392090,7966.264160,8115.166504,7797.736328,7660398
2020-05-19,8189.617676,8375.745117,8189.617676,8264.068359,7940.813965,16364035
2020-05-20,8226.842773,8338.519531,8189.617676,8264.068359,7940.813965,8404233
2020-05-21,8264.068359,8450.196289,8152.392090,8338.519531,8012.352539,23190060
2020-05-22,8375.745117,8450.196289,8301.293945,8338.519531,8012.352539,13005739
2020-05-25,8375.745117,8450.196289,8301.293945,8412.970703,8083.891602,12606080
2020-05-26,8375.745117,8748.000977,8375.745117,8673.549805,8334.278320,14148901
2020-05-27,8748.000977,8822.451172,8487.421875,8487.421875,8155.430664,17223382
2020-05-28,8487.421875,8636.324219,8487.421875,8524.647461,8191.200195,9587821
2020-05-29,8524.647461,8561.873047,8450.196289,8524.647461,8191.200195,6432028
2020-06-01,8561.873047,9343.609375,8524.647461,9343.609375,8978.127930,37258644
2020-06-02,9492.511719,9864.766602,9231.932617,9231.932617,8870.819336,29376257
2020-06-03,9231.932617,9492.511719,9231.932617,9492.511719,9121.206055,10097809
2020-06-04,9529.736328,9566.961914,9380.834961,9418.060547,9049.666992,13861263
2020-06-05,9455.286133,9455.286133,9269.158203,9380.834961,9013.897461,11026964
2020-06-08,9380.834961,9678.638672,9380.834961,9455.286133,9085.436523,16354233
2020-06-09,9492.511719,9529.736328,9380.834961,9492.511719,9121.206055,9487748
2020-06-10,9492.511719,9641.413086,9380.834961,9529.736328,9156.974609,17657972
2020-06-11,9529.736328,9604.187500,9083.030273,9120.255859,8763.510742,24639368
2020-06-12,8934.127930,9120.255859,8710.775391,9120.255859,8763.510742,17859713
2020-06-15,9194.707031,9194.707031,8636.324219,8673.549805,8334.278320,15811555
2020-06-16,8785.226563,9008.579102,8785.226563,8859.676758,8513.125000,11278184
2020-06-17,9045.804688,9045.804688,8748.000977,8822.451172,8477.355469,4414011
2020-06-18,8822.451172,8896.902344,8710.775391,8859.676758,8513.125000,3496322
2020-06-19,8859.676758,9120.255859,8859.676758,9083.030273,8727.741211,6272415
2020-06-22,9083.030273,9194.707031,8934.127930,8971.353516,8620.432617,6465043
2020-06-23,9008.579102,9083.030273,8896.902344,8934.127930,8584.663086,10290418
2020-06-24,8934.127930,9045.804688,8822.451172,8859.676758,8513.125000,8095155
2020-06-25,8822.451172,8859.676758,8748.000977,8822.451172,8477.355469,6718216
2020-06-26,8859.676758,8934.127930,8785.226563,8785.226563,8441.586914,4205553
2020-06-29,8785.226563,8785.226563,8450.196289,8524.647461,8191.200195,11764159
