Date,Open,High,Low,Close,Adj Close,Volume
2020-06-25,15600.710938,15843.388672,15531.375000,15739.383789,15739.383789,3677975
2020-06-26,15947.393555,15982.061523,15531.375000,15635.378906,15635.378906,3476119
2020-06-29,15531.375000,15635.378906,15011.350586,15184.692383,15184.692383,6638898
2020-06-30,15427.370117,15531.375000,14838.009766,14942.014648,14942.014648,4056233
2020-07-01,15011.350586,15462.038086,14942.014648,15462.038086,15462.038086,3169124
2020-07-02,15531.375000,15600.710938,15323.365234,15462.038086,15462.038086,3033380
2020-07-03,15496.706055,15566.042969,15462.038086,15462.038086,15462.038086,3100761
2020-07-06,15670.047852,16155.403320,15566.042969,15982.061523,15982.061523,7022535
2020-07-07,16155.403320,16432.748047,16086.066406,16259.408203,16259.408203,9693740
2020-07-08,16259.408203,16640.757813,16155.403320,16398.080078,16398.080078,7650559
2020-07-09,16432.748047,16779.431641,16328.744141,16710.095703,16710.095703,8722591
2020-07-10,16640.757813,16744.763672,16328.744141,16502.085938,16502.085938,6792959
2020-07-13,16640.757813,17056.777344,16606.089844,16606.089844,16606.089844,8837019
2020-07-14,16606.089844,16848.767578,16502.085938,16675.425781,16675.425781,5833839
2020-07-15,16848.767578,16883.435547,16710.095703,16710.095703,16710.095703,3803667
2020-07-16,16640.757813,16710.095703,16432.748047,16710.095703,16710.095703,5452871
2020-07-17,16640.757813,16848.767578,16502.085938,16710.095703,16710.095703,5112891
2020-07-20,16710.095703,16710.095703,16467.417969,16502.085938,16502.085938,4217071
2020-07-21,16571.421875,16606.089844,16259.408203,16536.753906,16536.753906,3959213
2020-07-22,16606.089844,16606.089844,16190.071289,16190.071289,16190.071289,3985634
2020-07-23,16294.076172,16294.076172,15947.393555,16190.071289,16190.071289,4312245
2020-07-24,15982.061523,16120.734375,15115.355469,15427.370117,15427.370117,12475997
2020-07-27,14768.672852,15184.692383,14352.654297,14352.654297,14352.654297,11012352
2020-07-28,14664.667969,15115.355469,14560.664063,15046.019531,15046.019531,6170660
2020-07-29,14699.336914,14768.672852,14144.644531,14456.659180,14456.659180,6790954
2020-07-30,14595.332031,14872.677734,14560.664063,14803.341797,14803.341797,3713513
2020-07-31,14560.664063,14907.345703,14491.327148,14699.336914,14699.336914,4223662
2020-08-03,14699.336914,15115.355469,14664.667969,15080.687500,15080.687500,3984178
2020-08-04,15323.365234,15462.038086,15184.692383,15288.697266,15288.697266,4493809
2020-08-05,15323.365234,15739.383789,15254.028320,15704.715820,15704.715820,7233636
2020-08-06,15704.715820,15808.720703,15496.706055,15531.375000,15531.375000,4225566
2020-08-07,15670.047852,15878.056641,15566.042969,15774.052734,15774.052734,5582398
2020-08-10,16016.730469,16224.739258,15808.720703,15808.720703,15808.720703,5870197
2020-08-11,16120.734375,16155.403320,15808.720703,16086.066406,16086.066406,5585989
2020-08-12,16155.403320,16502.085938,16086.066406,16224.739258,16224.739258,6324115
2020-08-13,16502.085938,16571.421875,16432.748047,16467.417969,16467.417969,7400532
2020-08-14,16398.080078,16536.753906,16120.734375,16294.076172,16294.076172,7843949
2020-08-17,16120.734375,16328.744141,16051.398438,16294.076172,16294.076172,4212989
2020-08-18,16294.076172,16328.744141,16016.730469,16086.066406,16086.066406,3997822
2020-08-19,16086.066406,16294.076172,16051.398438,16155.403320,16155.403320,3692210
2020-08-20,16224.739258,16328.744141,16120.734375,16155.403320,16155.403320,6105269
2020-08-21,16294.076172,16918.103516,16294.076172,16848.767578,16848.767578,13900068
2020-08-24,17126.113281,17195.451172,16918.103516,16918.103516,16918.103516,9962776
2020-08-25,17022.109375,17230.119141,16918.103516,17126.113281,17126.113281,7537660
2020-08-26,16987.441406,17403.458984,16952.773438,17126.113281,17126.113281,10955499
2020-08-27,17056.777344,17368.791016,17056.777344,17160.781250,17160.781250,4449719
2020-08-28,17264.787109,17611.468750,17195.451172,17403.458984,17403.458984,51314954
2020-08-31,17819.478516,18166.162109,17472.796875,17819.478516,17819.478516,11359846
2020-09-01,17819.478516,18131.492188,17750.142578,18131.492188,18131.492188,7029255
2020-09-02,null,null,null,null,null,null
2020-09-03,18270.166016,18443.507813,17923.484375,17992.820313,17992.820313,47940409
2020-09-04,17750.142578,18304.833984,17750.142578,18027.488281,18027.488281,11579226
2020-09-07,18096.824219,18131.492188,17334.123047,17334.123047,17334.123047,11568756
2020-09-08,17507.464844,17715.474609,17195.451172,17715.474609,17715.474609,7940926
2020-09-09,17403.458984,17680.806641,17368.791016,17542.132813,17542.132813,5584764
2020-09-10,17611.468750,17784.810547,17542.132813,17542.132813,17542.132813,3829945
2020-09-11,17438.128906,17819.478516,17438.128906,17750.142578,17750.142578,5008141
2020-09-14,18027.488281,18027.488281,17715.474609,17750.142578,17750.142578,4071535
2020-09-15,17784.810547,17854.146484,17611.468750,17611.468750,17611.468750,4954244
2020-09-16,17646.136719,17646.136719,17438.128906,17472.796875,17472.796875,5726392
2020-09-17,17542.132813,17784.810547,17507.464844,17542.132813,17542.132813,5763601
2020-09-18,17680.806641,17923.484375,17611.468750,17888.814453,17888.814453,6609837
2020-09-21,18027.488281,18131.492188,17750.142578,17854.146484,17854.146484,7316031
2020-09-22,17750.142578,17923.484375,17680.806641,17888.814453,17888.814453,6113822
2020-09-23,17992.820313,18443.507813,17958.152344,18200.830078,18200.830078,9256625
2020-09-24,18166.162109,18235.498047,17923.484375,18027.488281,18027.488281,5301103
2020-09-25,18096.824219,18166.162109,17819.478516,18166.162109,18166.162109,6678978
2020-09-28,18304.833984,19032.867188,18304.833984,18824.857422,18824.857422,22664716
2020-09-29,18998.199219,18998.199219,18443.507813,18443.507813,18443.507813,8715886
2020-09-30,18443.507813,18547.511719,18200.830078,18408.839844,18408.839844,6871820
2020-10-01,18616.847656,18720.853516,18408.839844,18443.507813,18443.507813,7775284
2020-10-02,18790.189453,18998.199219,18235.498047,18686.185547,18686.185547,19232050
2020-10-05,19067.535156,19171.541016,18894.195313,19067.535156,19067.535156,8565777
2020-10-06,19136.873047,19171.541016,18859.525391,18859.525391,18859.525391,8954995
2020-10-07,18790.189453,19240.876953,18720.853516,18720.853516,18720.853516,12188054
2020-10-08,18859.525391,18998.199219,18582.179688,18824.857422,18824.857422,9395239
2020-10-09,18859.525391,19275.544922,18859.525391,19171.541016,19171.541016,14586300
2020-10-12,20488.933594,20488.933594,19934.242188,20176.919922,20176.919922,31624529
2020-10-13,20107.583984,21494.312500,19934.242188,21182.298828,21182.298828,15945845
2020-10-14,21286.302734,21390.308594,20800.947266,20800.947266,20800.947266,12084141
2020-10-15,20939.621094,21147.630859,20800.947266,20835.617188,20835.617188,18903709
2020-10-16,21147.630859,21806.328125,20939.621094,21598.318359,21598.318359,18965120
2020-10-19,22257.013672,22499.691406,22118.341797,22291.683594,22291.683594,19266448
2020-10-20,22083.673828,22395.687500,21979.667969,22257.013672,22257.013672,14369776
2020-10-21,22326.351563,22499.691406,21528.980469,21528.980469,21528.980469,13390423
2020-10-22,21494.312500,22187.677734,21355.640625,22187.677734,22187.677734,13594370
2020-10-23,22326.351563,22361.019531,21910.332031,22049.005859,22049.005859,9571481
2020-10-26,22118.341797,22118.341797,21147.630859,21147.630859,21147.630859,12842630
2020-10-27,21147.630859,21563.650391,20974.289063,21320.972656,21320.972656,24571562
2020-10-28,21147.630859,21459.644531,20731.611328,20731.611328,20731.611328,11445890
2020-10-29,20592.939453,20939.621094,20176.919922,20176.919922,20176.919922,16887109
2020-10-30,20315.591797,20454.265625,19552.890625,20107.583984,20107.583984,13556020
2020-11-02,20315.591797,21078.294922,20246.255859,21078.294922,21078.294922,7555890
2020-11-03,21251.634766,21286.302734,20870.285156,20939.621094,20939.621094,7232496
2020-11-04,21008.957031,21494.312500,20870.285156,21216.966797,21216.966797,10315779
2020-11-05,21147.630859,21424.976563,20974.289063,20974.289063,20974.289063,8444051
2020-11-06,21008.957031,21251.634766,20939.621094,20974.289063,20974.289063,7844498
2020-11-09,21251.634766,21563.650391,21251.634766,21459.644531,21459.644531,11380470
2020-11-10,21632.986328,21806.328125,21216.966797,21216.966797,21216.966797,12619919
2020-11-11,21320.972656,21424.976563,21078.294922,21147.630859,21147.630859,8827775
2020-11-12,21216.966797,21667.654297,21216.966797,21494.312500,21494.312500,8811650
2020-11-13,21632.986328,22187.677734,21632.986328,22153.009766,22153.009766,15449887
2020-11-16,22499.691406,22673.033203,22049.005859,22118.341797,22118.341797,22751135
2020-11-17,22326.351563,22638.365234,22187.677734,22534.361328,22534.361328,12557859
2020-11-18,22534.361328,22811.707031,22430.355469,22707.701172,22707.701172,10526476
2020-11-19,22707.701172,23089.052734,22569.029297,23089.052734,23089.052734,20335048
2020-11-20,23123.720703,23193.056641,22846.375000,23019.716797,23019.716797,10438585
2020-11-23,23019.716797,23019.716797,22603.697266,22811.707031,22811.707031,10393342
2020-11-24,22985.046875,22985.046875,22534.361328,22707.701172,22707.701172,12761403
2020-11-25,23019.716797,23227.724609,22811.707031,22881.042969,22881.042969,15454775
2020-11-26,22881.042969,23747.750000,22846.375000,23609.076172,23609.076172,16763293
2020-11-27,23713.080078,23921.089844,23574.408203,23609.076172,23609.076172,8976830
2020-11-30,23609.076172,23713.080078,23227.724609,23227.724609,23227.724609,15867948
2020-12-01,22881.042969,23574.408203,22811.707031,23505.072266,23505.072266,14071190
2020-12-02,23505.072266,23713.080078,23297.062500,23401.066406,23401.066406,12486022
2020-12-03,23435.734375,23609.076172,23366.398438,23435.734375,23435.734375,9023169
2020-12-04,23574.408203,24198.435547,23505.072266,24059.763672,24059.763672,30694672
2020-12-07,24267.773438,24337.109375,23990.427734,24059.763672,24059.763672,10546782
2020-12-08,24059.763672,24094.431641,23782.417969,23921.089844,23921.089844,12410476
2020-12-09,23921.089844,24198.435547,23886.421875,23921.089844,23921.089844,11752468
2020-12-10,23921.089844,24198.435547,23574.408203,23574.408203,23574.408203,14694641
2020-12-11,23851.753906,24129.099609,23539.740234,24094.431641,24094.431641,12250114
2020-12-14,24475.783203,24683.791016,24198.435547,24545.119141,24545.119141,19971575
2020-12-15,24545.119141,24545.119141,24025.095703,24267.773438,24267.773438,15847700
2020-12-16,24337.109375,24614.455078,24337.109375,24545.119141,24545.119141,11116959
2020-12-17,24198.435547,24337.109375,23643.744141,23643.744141,23643.744141,20634804
2020-12-18,23782.417969,23990.427734,23643.744141,23990.427734,23990.427734,8461806
2020-12-21,24025.095703,24579.787109,23921.089844,24163.767578,24163.767578,11365630
2020-12-22,24337.109375,24545.119141,24094.431641,24129.099609,24129.099609,9275648
2020-12-23,24267.773438,24267.773438,23851.753906,23921.089844,23921.089844,8291131
2020-12-24,23921.089844,24129.099609,22326.351563,23539.740234,23539.740234,11981828
2020-12-25,23643.744141,24059.763672,23089.052734,24059.763672,24059.763672,11547900
2020-12-28,24267.773438,24406.445313,23713.080078,23782.417969,23782.417969,9480793
2020-12-29,23782.417969,23955.757813,23643.744141,23678.412109,23678.412109,7225357
2020-12-30,23817.085938,24233.105469,23678.412109,23817.085938,23817.085938,8135600
2020-12-31,23886.421875,24094.431641,23817.085938,23955.757813,23955.757813,6754249
2021-01-01,null,null,null,null,null,null
2021-01-04,24267.773438,24961.138672,24198.435547,24614.455078,24614.455078,20385368
2021-01-05,24545.119141,24926.468750,24406.445313,24545.119141,24545.119141,13290547
2021-01-06,24961.138672,26243.863281,24753.128906,26243.863281,26243.863281,23061303
2021-01-07,26694.550781,27491.919922,26625.212891,26937.228516,26937.228516,16214548
2021-01-08,27387.914063,27387.914063,26694.550781,26833.222656,26833.222656,12086131
2021-01-11,26971.896484,27457.251953,26763.886719,26833.222656,26833.222656,15872881
2021-01-12,26833.222656,26971.896484,26417.203125,26694.550781,26694.550781,13202571
2021-01-13,26798.554688,27353.246094,26694.550781,26798.554688,26798.554688,13206465
2021-01-14,27041.232422,27283.910156,26694.550781,27145.236328,27145.236328,11935561
2021-01-15,27387.914063,27803.933594,27249.242188,27387.914063,27387.914063,16328774
2021-01-18,27457.251953,27630.591797,26763.886719,26763.886719,26763.886719,10513943
2021-01-19,26694.550781,26763.886719,24891.800781,24891.800781,24891.800781,22924146
2021-01-20,24961.138672,25238.484375,23435.734375,24718.460938,24718.460938,17342526
2021-01-21,25030.474609,25654.501953,24614.455078,25654.501953,25654.501953,11781529
2021-01-22,25619.833984,26555.876953,25446.492188,26070.521484,26070.521484,16428865
2021-01-25,25862.511719,26035.853516,25307.820313,25515.830078,25515.830078,10252176
2021-01-26,25307.820313,25342.488281,23921.089844,23921.089844,23921.089844,12065651
2021-01-27,23713.080078,24371.777344,22534.361328,22603.697266,22603.697266,13765189
2021-01-28,21320.972656,22118.341797,21043.625000,21043.625000,21043.625000,19362674
2021-01-29,19968.910156,22465.023438,19968.910156,21147.630859,21147.630859,22519742
2021-02-01,22049.005859,22603.697266,21840.996094,22187.677734,22187.677734,17819764
2021-02-02,22049.005859,23574.408203,21979.667969,23505.072266,23505.072266,11410296
2021-02-03,23921.089844,24441.113281,23574.408203,24198.435547,24198.435547,14593757
2021-02-04,24129.099609,24302.441406,23747.750000,24059.763672,24059.763672,13626589
2021-02-05,24233.105469,24822.464844,24094.431641,24822.464844,24822.464844,12462268
2021-02-08,24961.138672,25030.474609,23505.072266,23609.076172,23609.076172,18526030
2021-02-09,23886.421875,24579.787109,23574.408203,24545.119141,24545.119141,11894024
2021-02-10,null,null,null,null,null,null
2021-02-11,null,null,null,null,null,null
2021-02-12,null,null,null,null,null,null
2021-02-15,null,null,null,null,null,null
2021-02-16,null,null,null,null,null,null
2021-02-17,25238.484375,25515.830078,24857.132813,25515.830078,25515.830078,15016622
2021-02-18,25446.492188,25689.169922,25169.146484,25515.830078,25515.830078,15410787
2021-02-19,25169.146484,26001.185547,25030.474609,25654.501953,25654.501953,17747219
2021-02-22,25654.501953,26382.535156,25515.830078,25654.501953,25654.501953,16369301
2021-02-23,25723.839844,26070.521484,25654.501953,25689.169922,25689.169922,12320062
2021-02-24,25966.517578,26451.873047,25689.169922,26001.185547,26001.185547,20672518
2021-02-25,26209.195313,26278.531250,25689.169922,25862.511719,25862.511719,12389290
2021-02-26,25481.162109,25897.179688,25307.820313,25827.843750,25827.843750,13046519
2021-03-01,26209.195313,26486.541016,26070.521484,26417.203125,26417.203125,20244749
2021-03-02,26694.550781,26763.886719,26347.867188,26347.867188,26347.867188,10614034
2021-03-03,26625.212891,26902.558594,26555.876953,26763.886719,26763.886719,18971683
2021-03-04,27041.232422,27041.232422,26001.185547,26555.876953,26555.876953,15185076
2021-03-05,26417.203125,26659.880859,26001.185547,26347.867188,26347.867188,14647985
2021-03-08,26625.212891,26763.886719,26035.853516,26278.531250,26278.531250,10968105
2021-03-09,26278.531250,26278.531250,25723.839844,25793.175781,25793.175781,14706396
2021-03-10,25827.843750,26209.195313,25689.169922,26035.853516,26035.853516,10800228
2021-03-11,26313.199219,26659.880859,26209.195313,26486.541016,26486.541016,11060986
2021-03-12,26590.544922,26694.550781,26313.199219,26313.199219,26313.199219,10370440
2021-03-15,26347.867188,26486.541016,26174.525391,26347.867188,26347.867188,9867963
2021-03-16,26451.873047,26486.541016,26105.189453,26139.857422,26139.857422,10400872
2021-03-17,26174.525391,27457.251953,26070.521484,27422.583984,27422.583984,34395883
2021-03-18,28566.634766,28739.976563,27873.269531,28081.279297,28081.279297,23273458
2021-03-19,27977.275391,28358.625000,27942.607422,28046.611328,28046.611328,12384819
2021-03-22,28393.294922,28947.986328,28081.279297,28497.298828,28497.298828,29886281
2021-03-23,28566.634766,28601.302734,27873.269531,28081.279297,28081.279297,21128699
2021-03-24,27734.597656,28046.611328,26971.896484,27041.232422,27041.232422,27003527
2021-03-25,27387.914063,27838.601563,26971.896484,27318.578125,27318.578125,21163602
2021-03-26,27249.242188,27595.923828,26209.195313,27075.900391,27075.900391,23497582
2021-03-29,27457.251953,27769.265625,27249.242188,27734.597656,27734.597656,17147967
2021-03-30,27942.607422,28289.289063,27630.591797,28011.943359,28011.943359,16606838
2021-03-31,28011.943359,28323.957031,27734.597656,27838.601563,27838.601563,17799572
2021-04-01,27942.607422,28670.640625,27942.607422,28462.630859,28462.630859,27046074
2021-04-02,28774.644531,28809.312500,28427.962891,28635.972656,28635.972656,17746497
2021-04-05,29121.328125,29329.335938,28774.644531,29121.328125,29121.328125,23387395
2021-04-06,29086.658203,30196.042969,28843.980469,29814.691406,29814.691406,32570293
2021-04-07,29814.691406,30369.384766,29676.019531,29814.691406,29814.691406,17864617
2021-04-08,29814.691406,30022.701172,29537.345703,29537.345703,29537.345703,16805147
2021-04-09,29468.009766,29606.683594,29329.335938,29468.009766,29468.009766,21562381
2021-04-12,29537.345703,30022.701172,29433.341797,29953.365234,29953.365234,19570068
2021-04-13,30161.375000,30161.375000,29121.328125,29155.996094,29155.996094,25601957
2021-04-14,29051.990234,29814.691406,28774.644531,29641.351563,29641.351563,20701651
2021-04-15,29745.355469,29814.691406,29121.328125,29260.000000,29260.000000,20226432
2021-04-16,29398.673828,29953.365234,28289.289063,29121.328125,29121.328125,30989164
2021-04-19,29260.000000,29468.009766,28635.972656,29468.009766,29468.009766,24708488
2021-04-20,29572.013672,29918.697266,28774.644531,29121.328125,29121.328125,34653612
2021-04-21,null,null,null,null,null,null
2021-04-22,28947.986328,29086.658203,27145.236328,27145.236328,27145.236328,30905080
2021-04-23,27353.246094,28705.308594,27041.232422,28635.972656,28635.972656,25612341
2021-04-26,28635.972656,28635.972656,27491.919922,27526.587891,27526.587891,19094705
2021-04-27,27422.583984,27803.933594,27249.242188,27491.919922,27491.919922,10329047
2021-04-28,27457.251953,28046.611328,27422.583984,27561.255859,27561.255859,11518464
2021-04-29,27734.597656,28323.957031,27561.255859,28289.289063,28289.289063,20568388
2021-04-30,null,null,null,null,null,null
2021-05-03,null,null,null,null,null,null
2021-05-04,27769.265625,29814.691406,27769.265625,29814.691406,29814.691406,36695971
2021-05-05,30230.710938,30785.402344,30057.369141,30057.369141,30057.369141,32509430
2021-05-06,29814.691406,30300.046875,29606.683594,29745.355469,29745.355469,28861135
2021-05-07,29502.677734,30438.720703,29329.335938,30369.384766,30369.384766,37264358
2021-05-10,31201.421875,31270.757813,30854.740234,31062.750000,31062.750000,36324017
2021-05-11,31028.080078,31132.085938,30646.730469,30646.730469,30646.730469,22668869
2021-05-12,30438.720703,31201.421875,30404.052734,31201.421875,31201.421875,28993101
2021-05-13,30993.412109,32692.156250,30958.744141,32241.468750,32241.468750,50488779
2021-05-14,32588.152344,32900.167969,32345.474609,32588.152344,32588.152344,25026647
2021-05-17,32622.820313,33004.171875,32172.132813,32414.810547,32414.810547,24554601
2021-05-18,32345.474609,32553.484375,32033.460938,32276.138672,32276.138672,26181882
2021-05-19,32449.478516,33454.859375,32241.468750,33281.515625,33281.515625,28153715
2021-05-20,33732.203125,33905.546875,33316.183594,33905.546875,33905.546875,20647855
2021-05-21,33905.546875,34182.890625,33420.191406,33454.859375,33454.859375,23036930
2021-05-24,33836.207031,35777.628906,33697.535156,35500.285156,35500.285156,44821851
2021-05-25,35708.292969,36054.976563,35430.949219,35430.949219,35430.949219,16992205
2021-05-26,35500.285156,35916.304688,35222.937500,35708.292969,35708.292969,20696315
2021-05-27,35777.628906,35846.968750,34668.246094,34806.917969,34806.917969,28851761
2021-05-28,35084.265625,35569.621094,34737.582031,35500.285156,35500.285156,24422491
2021-05-31,35500.285156,36817.679688,35361.613281,36817.679688,36817.679688,25530855
2021-06-01,37095.023438,37372.371094,36401.660156,36470.996094,36470.996094,15469918
2021-06-02,35916.304688,36679.003906,35777.628906,36054.976563,36054.976563,21569160
2021-06-03,36748.339844,37580.378906,36054.976563,37164.359375,37164.359375,25981700
2021-06-04,37233.695313,38065.734375,37164.359375,37441.707031,37441.707031,18850101
2021-06-07,37233.695313,37303.035156,35361.613281,36054.976563,36054.976563,26011986
2021-06-08,35777.628906,36401.660156,33974.882813,33974.882813,33974.882813,23318888
2021-06-09,34321.562500,35361.613281,33628.199219,35014.929688,35014.929688,21778861
2021-06-10,35014.929688,35292.273438,34321.562500,34321.562500,34321.562500,17172486
2021-06-11,34668.246094,36679.003906,34390.902344,36679.003906,36679.003906,26773634
2021-06-14,36956.351563,37441.707031,36054.976563,36401.660156,36401.660156,21137786
2021-06-15,36401.660156,36748.339844,35916.304688,36124.312500,36124.312500,23350617
2021-06-16,35777.628906,35777.628906,35014.929688,35014.929688,35014.929688,31099927
2021-06-17,34321.562500,35361.613281,34252.226563,35014.929688,35014.929688,25139286
2021-06-18,35638.957031,36401.660156,35361.613281,35500.285156,35500.285156,19329502
2021-06-21,35153.601563,35708.292969,34668.246094,34876.257813,34876.257813,16500401
2021-06-22,35153.601563,36332.324219,34737.582031,35985.640625,35985.640625,31629230
2021-06-23,36193.648438,37095.023438,35985.640625,36540.332031,36540.332031,24382974
2021-06-24,37441.707031,37927.062500,36817.679688,37025.687500,37025.687500,35664191
2021-06-25,36887.015625,37303.035156,36332.324219,37303.035156,37303.035156,20621751
2021-06-28,37788.390625,37996.398438,37303.035156,37719.050781,37719.050781,20522381
2021-06-29,37719.050781,37927.062500,37095.023438,37372.371094,37372.371094,28000406
2021-06-30,37441.707031,37788.390625,36401.660156,36540.332031,36540.332031,46740032
2021-07-01,36540.332031,36956.351563,35985.640625,36332.324219,36332.324219,42497389
2021-07-02,36540.332031,36887.015625,36332.324219,36540.332031,36540.332031,24733583
2021-07-05,36540.332031,36748.339844,35708.292969,36124.312500,36124.312500,27515668
2021-07-06,36401.660156,36887.015625,33628.199219,33628.199219,33628.199219,37216332
2021-07-07,34723.000000,35080.968750,33649.093750,34946.730469,34946.730469,29559649
2021-07-08,35170.460938,35796.906250,34544.015625,34544.015625,34544.015625,15632747
2021-07-09,34186.046875,34723.000000,33112.136719,33649.093750,33649.093750,19923956
2021-07-12,33156.882813,33201.628906,31322.292969,31322.292969,31322.292969,31162469
2021-07-13,31769.753906,32172.468750,30248.386719,30964.324219,30964.324219,13111188
2021-07-14,31009.070313,31635.515625,30158.892578,30158.892578,30158.892578,18748882
2021-07-15,30248.386719,31725.007813,30069.400391,31322.292969,31322.292969,16884364
2021-07-16,31680.261719,31680.261719,31009.070313,31009.070313,31009.070313,10926754
2021-07-19,29979.908203,30382.625000,28861.255859,28861.255859,28861.255859,22918181
2021-07-20,28906.001953,29800.923828,28324.302734,29756.177734,29756.177734,22200577
2021-07-21,29935.162109,30293.132813,29263.970703,29398.208984,29398.208984,11979247
2021-07-22,29398.208984,30382.625000,29308.716797,29979.908203,29979.908203,14963639
2021-07-23,29666.685547,30158.892578,29084.986328,29084.986328,29084.986328,16963700
2021-07-26,28816.509766,29084.986328,28458.541016,28771.763672,28771.763672,11317179
2021-07-27,29084.986328,29845.669922,28995.494141,29084.986328,29084.986328,17762987
2021-07-28,29084.986328,29621.939453,29084.986328,29442.955078,29442.955078,7989293
2021-07-29,29800.923828,30561.609375,29711.431641,30337.878906,30337.878906,20418524
2021-07-30,30427.371094,31053.816406,30382.625000,30785.339844,30785.339844,23091045
2021-08-02,30248.386719,30606.355469,30114.146484,30203.640625,30203.640625,27842517
2021-08-03,30203.640625,30516.863281,29756.177734,30516.863281,30516.863281,22795712
2021-08-04,30695.847656,30830.085938,30337.878906,30427.371094,30427.371094,16231793
2021-08-05,30337.878906,30606.355469,30069.400391,30606.355469,30606.355469,14922965
2021-08-06,30740.593750,31232.800781,30516.863281,30561.609375,30561.609375,19902613
2021-08-09,30516.863281,30964.324219,30382.625000,30919.578125,30919.578125,16616743
2021-08-10,31277.546875,31277.546875,30830.085938,31009.070313,31009.070313,13448871
2021-08-11,31009.070313,31411.785156,30695.847656,30695.847656,30695.847656,19335525
2021-08-12,30874.832031,31098.562500,30695.847656,30785.339844,30785.339844,14657914
2021-08-13,30785.339844,30964.324219,30158.892578,30695.847656,30695.847656,13645089
2021-08-16,30695.847656,31725.007813,30516.863281,31411.785156,31411.785156,24200080
2021-08-17,31680.261719,31769.753906,30919.578125,30964.324219,30964.324219,13328749
2021-08-18,31053.816406,31143.308594,30695.847656,30874.832031,30874.832031,12453813
2021-08-19,30740.593750,30874.832031,30561.609375,30695.847656,30695.847656,13031517
2021-08-20,30695.847656,31098.562500,28637.525391,29263.970703,29263.970703,26174552
2021-08-23,29263.970703,29935.162109,29219.224609,29263.970703,29263.970703,22008605
2021-08-24,29442.955078,29711.431641,29219.224609,29308.716797,29308.716797,12491023
2021-08-25,29263.970703,29353.462891,28369.048828,28771.763672,28771.763672,20344551
2021-08-26,28906.001953,29263.970703,27832.093750,27921.585938,27921.585938,23596229
2021-08-27,27474.125000,27921.585938,26937.171875,27876.839844,27876.839844,26445525
2021-08-30,28100.572266,28906.001953,28011.080078,28906.001953,28906.001953,16229871
2021-08-31,29084.986328,29129.732422,28458.541016,28458.541016,28458.541016,13678053
2021-09-01,28458.541016,28906.001953,28279.556641,28682.271484,28682.271484,17088851
2021-09-02,null,null,null,null,null,null
2021-09-03,null,null,null,null,null,null
2021-09-06,28682.271484,28906.001953,28458.541016,28682.271484,28682.271484,13007492
2021-09-07,28771.763672,29487.701172,28771.763672,29219.224609,29219.224609,12087748
2021-09-08,29353.462891,29577.193359,28637.525391,28771.763672,28771.763672,9337119
2021-09-09,28771.763672,28995.494141,28727.017578,28995.494141,28995.494141,8645328
2021-09-10,29084.986328,29263.970703,28906.001953,28906.001953,28906.001953,7434385
2021-09-13,28861.255859,28950.748047,28458.541016,28503.287109,28503.287109,9490652
2021-09-14,28548.033203,28682.271484,27921.585938,27921.585938,27921.585938,10153614
2021-09-15,27742.601563,28190.064453,27742.601563,27876.839844,27876.839844,7965381
2021-09-16,28190.064453,28682.271484,28100.572266,28324.302734,28324.302734,8238142
2021-09-17,28413.794922,28771.763672,28369.048828,28458.541016,28458.541016,7788728
2021-09-20,28906.001953,28906.001953,28503.287109,28503.287109,28503.287109,10548509
2021-09-21,28190.064453,28369.048828,28011.080078,28190.064453,28190.064453,9750451
2021-09-22,28100.572266,28234.810547,27876.839844,28055.826172,28055.826172,8745001
2021-09-23,28190.064453,28548.033203,28100.572266,28279.556641,28279.556641,9134197
2021-09-24,28369.048828,28548.033203,28279.556641,28369.048828,28369.048828,7120179
2021-09-27,28458.541016,28548.033203,27742.601563,27742.601563,27742.601563,11018047
2021-09-28,27563.617188,27787.347656,27474.125000,27697.855469,27697.855469,7515621
2021-09-29,27697.855469,27742.601563,27160.902344,27205.648438,27205.648438,11754200
2021-09-30,27205.648438,27608.363281,27205.648438,27205.648438,27205.648438,8748018
2021-10-01,27205.648438,27339.886719,26579.203125,26623.949219,26623.949219,14943738
2021-10-04,26489.710938,26579.203125,25684.279297,25684.279297,25684.279297,22550775
2021-10-05,25952.757813,26444.964844,25952.757813,26400.218750,26400.218750,9858170
2021-10-06,26623.949219,26668.695313,25997.503906,26221.234375,26221.234375,7692843
2021-10-07,26310.726563,26534.457031,26176.488281,26265.980469,26265.980469,8848138
2021-10-08,26400.218750,26534.457031,26265.980469,26355.472656,26355.472656,7503665
2021-10-11,26489.710938,27742.601563,26489.710938,27742.601563,27742.601563,19622701
2021-10-12,27876.839844,28190.064453,27518.871094,27563.617188,27563.617188,12721903
2021-10-13,27563.617188,28011.080078,27474.125000,27474.125000,27474.125000,7961805
2021-10-14,27474.125000,27653.109375,27295.140625,27384.632813,27384.632813,12476497
2021-10-15,27474.125000,27697.855469,27295.140625,27429.378906,27429.378906,9291445
2021-10-18,27518.871094,27608.363281,26981.917969,27026.664063,27026.664063,11296730
2021-10-19,27205.648438,27339.886719,27026.664063,27116.156250,27116.156250,7754524
2021-10-20,27205.648438,27205.648438,26444.964844,26847.679688,26847.679688,10348268
2021-10-21,26892.425781,26937.171875,26623.949219,26623.949219,26623.949219,8669464
2021-10-22,26668.695313,26758.187500,26534.457031,26534.457031,26534.457031,4797956
